-0.03508771929824395, 3.7641921397379914
0.9824561403508785, 5.213973799126638
2.0000000000000018, 5.493449781659389
2.9824561403508785, 5.004366812227074
4.000000000000002, 5.895196506550219
5.017543859649123, 5.790393013100437
6.000000000000002, 3.4847161572052405
7.017543859649123, 5.353711790393013
8.000000000000002, 4.934497816593887
8.982456140350878, 4.131004366812228
10.035087719298247, 4.218340611353712
11.017543859649123, 4.270742358078603
12.035087719298247, 5.248908296943232
13.017543859649123, 4.585152838427947
14, 4.2882096069869
15.017543859649123, 4.497816593886463
16.035087719298247, 3.3449781659388647
17.017543859649123, 4.620087336244541
18, 3.88646288209607
19.017543859649123, 4.4104803493449785
20.035087719298247, 4.096069868995634
21.052631578947366, 2.436681222707424
22.035087719298247, 2.6288209606986896
23.017543859649123, 2.104803493449781
24.035087719298247, 1.9475982532751086
